Ref,Val,Package,PosX,PosY,Rot,Side
"@HOLE0","","",120.1801,-128.1176,0.0000,top
"@HOLE1","","",101.3841,-128.1176,0.0000,top
"@HOLE2","","",178.6001,-128.1176,0.0000,top
"@HOLE3","","",159.8041,-128.1176,0.0000,top
"@HOLE4","","",120.1801,-52.6796,0.0000,top
"@HOLE5","","",101.3841,-52.6796,0.0000,top
"@HOLE6","","",178.6001,-52.6796,0.0000,top
"@HOLE7","","",159.8041,-52.6796,0.0000,top
"BAT1","12mm coincell","BATTCON_12MM",136.0551,-117.3226,-90.0000,top
"BAT2","12mm coincell","BATTCON_12MM",194.4751,-117.3226,-90.0000,top
"BAT3","12mm coincell","BATTCON_12MM",136.0551,-41.8846,-90.0000,top
"BAT4","12mm coincell","BATTCON_12MM",194.4751,-41.8846,-90.0000,top
"C1","10uF","1210",137.3251,-143.3576,90.0000,top
"C2","33pF","0603-CAP",128.4351,-112.8776,90.0000,top
"C3","33pF","0603-CAP",128.4351,-117.9576,-90.0000,top
"C4","1.0uF","0603-CAP",94.9071,-112.8776,90.0000,top
"C5","0.1uF","0603-CAP",96.6851,-112.8776,90.0000,top
"C6","100uF","EIA7343",130.9751,-152.2476,180.0000,top
"C7","33pF","0603-CAP",94.9071,-117.9576,-90.0000,top
"C8","0.1uF","0603-CAP",127.1651,-147.1676,90.0000,top
"C9","10uF","1210",130.9751,-157.3276,0.0000,top
"C10","0.1uF","0603-CAP",109.3851,-131.9276,-90.0000,top
"C11","0.1uF","0603-CAP",109.3851,-137.0076,90.0000,top
"C12","0.1uF","0603-CAP",185.5851,-147.1676,90.0000,top
"C13","10uF","1210",189.3951,-157.3276,0.0000,top
"C14","10uF","1210",195.7451,-143.3576,90.0000,top
"C15","100uF","EIA7343",189.3951,-152.2476,180.0000,top
"C16","0.1uF","0603-CAP",155.1051,-112.8776,90.0000,top
"C17","1.0uF","0603-CAP",153.3271,-112.8776,90.0000,top
"C18","33pF","0603-CAP",186.8551,-117.9576,-90.0000,top
"C19","33pF","0603-CAP",186.8551,-112.8776,90.0000,top
"C20","33pF","0603-CAP",153.3271,-117.9576,-90.0000,top
"C21","0.1uF","0603-CAP",167.8051,-131.9276,-90.0000,top
"C22","0.1uF","0603-CAP",167.8051,-137.0076,90.0000,top
"C23","0.1uF","0603-CAP",127.1651,-71.7296,90.0000,top
"C24","10uF","1210",130.9751,-81.8896,0.0000,top
